inserted_at,institution_id,in-patient,out-patient,total
2021-01-06,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,8.0,8.0
2021-01-06,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,1.0,39.0,40.0
2021-01-06,5f3543c7-99d3-4544-9a70-8788be90fce5,0.0,5.0,5.0
2021-01-06,658e24af-453e-4824-a049-5346a5e25964,0.0,3.0,3.0
2021-01-06,6762b0cd-12c6-4026-8886-ce15a48a6398,0.0,5.0,5.0
2021-01-06,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,50.0,50.0
2021-01-06,706652e6-6eed-4271-afe8-be8e8322e731,0.0,13.0,13.0
2021-01-06,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,0.0,25.0,25.0
2021-01-06,7f71654b-0641-4351-897e-60869c7b9de5,0.0,3.0,3.0
2021-01-06,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,2.0,2.0
2021-01-06,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,12.0,12.0
2021-01-06,89629d26-4538-4730-a6f1-cddda2435218,3.0,34.0,37.0
2021-01-06,8eb8a734-4ce2-4130-b334-0ba8c680cd33,0.0,13.0,13.0
2021-01-06,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,1.0,5.0,6.0
2021-01-06,9367d62f-6b99-46f8-8505-719e829ad667,0.0,1.0,1.0
2021-01-06,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,4.0,4.0
2021-01-06,98503309-e842-4f88-ae02-214a481417ba,1.0,4.0,5.0
2021-01-06,9db090cf-184b-450e-a07a-97dee812ce0d,1.0,19.0,20.0
2021-01-06,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,15.0,15.0
2021-01-06,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,1.0,17.0,18.0
2021-01-06,acc05561-603e-409d-9446-4d03353d7a5c,0.0,3.0,3.0
2021-01-06,b05bec66-9c3b-4381-9ad2-0636481ca919,0.0,4.0,4.0
2021-01-06,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,1.0,9.0,10.0
2021-01-06,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,0.0,7.0,7.0
2021-01-06,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,8.0,8.0
2021-01-06,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,11.0,11.0
2021-01-06,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,27.0,27.0
2021-01-06,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,10.0,10.0
2021-01-06,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,2.0,2.0
2021-01-06,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,9.0,11.0
2021-01-06,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-01-06,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,2.0,2.0
2021-01-06,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,16.0,17.0
2021-01-06,e2adc287-86ec-4341-b43d-13cb91255662,0.0,28.0,28.0
2021-01-06,e3115277-d57b-492c-bf7a-1c432ecb473b,1.0,5.0,6.0
2021-01-06,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,16.0,16.0
2021-01-06,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,6.0,6.0
2021-01-06,e9c438ac-9d37-466c-8045-494cdd5048d2,0.0,27.0,27.0
2021-01-06,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,3.0,3.0
2021-01-06,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,6.0,6.0
2021-01-06,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,3.0,32.0,35.0
2021-01-06,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,2.0,19.0,21.0
2021-01-06,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,14.0,14.0
2021-01-06,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,1.0,1.0
2021-01-06,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,31.0,32.0
2021-01-07,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,14.0,14.0
2021-01-07,09415354-4eb1-4866-87bb-efffe23e196a,0.0,23.0,23.0
2021-01-07,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,65.0,65.0
2021-01-07,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,20.0,20.0
2021-01-07,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,13.0,13.0
2021-01-07,10ea7f56-d729-472f-a364-d0c796647abf,0.0,1.0,1.0
2021-01-07,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,27.0,27.0
2021-01-07,19adebda-8361-4267-8ab0-7fe734377602,0.0,4.0,4.0
2021-01-07,19ae2f00-60e7-4db1-8719-644820cc04df,2.0,74.0,76.0
2021-01-07,19ae8e3b-075d-4caa-bdb7-535a971e6505,2.0,15.0,17.0
2021-01-07,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,2.0,13.0,15.0
2021-01-07,23533011-6b2e-4aaf-a992-85fcf7bf04d9,0.0,44.0,44.0
2021-01-07,26178dc4-126c-40b5-aa5f-d87e9423d650,0.0,3.0,3.0
2021-01-07,29020005-046d-4f92-9999-04738b934b0f,2.0,14.0,16.0
2021-01-07,2fa0d571-e424-4ee7-ac8b-deb7792305a7,2.0,40.0,42.0
2021-01-07,33ca2840-08b5-4a3d-bad4-da63350becd9,1.0,11.0,12.0
2021-01-07,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,31.0,31.0
2021-01-07,3651da1c-b313-445b-8a02-75f4b93d2f65,1.0,31.0,32.0
2021-01-07,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,5.0,24.0,29.0
2021-01-07,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,13.0,13.0
2021-01-07,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,2.0,2.0
2021-01-07,3bbbf782-497c-4697-abda-0a88bbee1b38,5.0,52.0,57.0
2021-01-07,41beba90-b442-453a-84fb-8674cc136653,0.0,1.0,1.0
2021-01-07,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,13.0,13.0
2021-01-07,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,2.0,2.0
2021-01-07,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,8.0,9.0
2021-01-07,46f21f5d-d871-4776-a6b5-3ace3ee9ddd0,0.0,8.0,8.0
2021-01-07,47dc4136-1684-49ed-a1da-945486345c68,0.0,8.0,8.0
2021-01-07,4a94ba5f-a198-47e0-8eac-817b6991a962,0.0,2.0,2.0
2021-01-07,4bb14745-4254-4247-9b84-bd4fc63583b0,0.0,13.0,13.0
2021-01-07,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,12.0,12.0
2021-01-07,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,2.0,45.0,47.0
2021-01-07,5f3543c7-99d3-4544-9a70-8788be90fce5,0.0,15.0,15.0
2021-01-07,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,1.0,1.0
2021-01-07,6762b0cd-12c6-4026-8886-ce15a48a6398,0.0,7.0,7.0
2021-01-07,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,47.0,47.0
2021-01-07,706652e6-6eed-4271-afe8-be8e8322e731,0.0,11.0,11.0
2021-01-07,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,2.0,22.0,24.0
2021-01-07,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,3.0,3.0
2021-01-07,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,34.0,34.0
2021-01-07,89629d26-4538-4730-a6f1-cddda2435218,1.0,32.0,33.0
2021-01-07,8eb8a734-4ce2-4130-b334-0ba8c680cd33,0.0,9.0,9.0
2021-01-07,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,14.0,14.0
2021-01-07,9367d62f-6b99-46f8-8505-719e829ad667,0.0,1.0,1.0
2021-01-07,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,3.0,3.0
2021-01-07,98503309-e842-4f88-ae02-214a481417ba,0.0,3.0,3.0
2021-01-07,9db090cf-184b-450e-a07a-97dee812ce0d,2.0,68.0,70.0
2021-01-07,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,23.0,23.0
2021-01-07,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,2.0,8.0,10.0
2021-01-07,acc05561-603e-409d-9446-4d03353d7a5c,0.0,9.0,9.0
2021-01-07,b05bec66-9c3b-4381-9ad2-0636481ca919,0.0,8.0,8.0
2021-01-07,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,1.0,12.0,13.0
2021-01-07,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,1.0,7.0,8.0
2021-01-07,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,1.0,1.0
2021-01-07,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,22.0,22.0
2021-01-07,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,1.0,26.0,27.0
2021-01-07,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,4.0,4.0
2021-01-07,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,2.0,2.0
2021-01-07,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,14.0,16.0
2021-01-07,d4212333-dc53-44f1-a167-d65825a1e727,0.0,4.0,4.0
2021-01-07,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,1.0,1.0
2021-01-07,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,16.0,17.0
2021-01-07,e2adc287-86ec-4341-b43d-13cb91255662,1.0,17.0,18.0
2021-01-07,e3115277-d57b-492c-bf7a-1c432ecb473b,2.0,7.0,9.0
2021-01-07,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,10.0,10.0
2021-01-07,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,5.0,5.0
2021-01-07,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,5.0,5.0
2021-01-07,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,2.0,21.0,23.0
2021-01-07,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,17.0,17.0
2021-01-07,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,8.0,8.0
2021-01-07,f7a11005-e09a-431b-afe9-95e8ddac81d8,3.0,52.0,55.0
2021-01-08,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,12.0,12.0
2021-01-08,09415354-4eb1-4866-87bb-efffe23e196a,0.0,7.0,7.0
2021-01-08,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,29.0,29.0
2021-01-08,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,5.0,5.0
2021-01-08,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,9.0,9.0
2021-01-08,10ea7f56-d729-472f-a364-d0c796647abf,0.0,1.0,1.0
2021-01-08,12272fef-9bae-4e54-9dd0-7d0375f4e1a7,0.0,2.0,2.0
2021-01-08,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,15.0,15.0
2021-01-08,19adebda-8361-4267-8ab0-7fe734377602,0.0,6.0,6.0
2021-01-08,19ae2f00-60e7-4db1-8719-644820cc04df,2.0,33.0,35.0
2021-01-08,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,19.0,19.0
2021-01-08,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,2.0,18.0,20.0
2021-01-08,1fb76d53-e58e-4e10-b5ac-1b288a87efb2,0.0,4.0,4.0
2021-01-08,23533011-6b2e-4aaf-a992-85fcf7bf04d9,0.0,22.0,22.0
2021-01-08,26178dc4-126c-40b5-aa5f-d87e9423d650,0.0,3.0,3.0
2021-01-08,29020005-046d-4f92-9999-04738b934b0f,2.0,16.0,18.0
2021-01-08,2fa0d571-e424-4ee7-ac8b-deb7792305a7,2.0,31.0,33.0
2021-01-08,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,9.0,9.0
2021-01-08,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,31.0,31.0
2021-01-08,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,30.0,30.0
2021-01-08,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,4.0,19.0,23.0
2021-01-08,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,12.0,12.0
2021-01-08,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,3.0,3.0
2021-01-08,3bbbf782-497c-4697-abda-0a88bbee1b38,8.0,44.0,52.0
2021-01-08,41beba90-b442-453a-84fb-8674cc136653,0.0,1.0,1.0
2021-01-08,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,8.0,8.0
2021-01-08,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,7.0,7.0
2021-01-08,47dc4136-1684-49ed-a1da-945486345c68,0.0,8.0,8.0
2021-01-08,4a94ba5f-a198-47e0-8eac-817b6991a962,0.0,3.0,3.0
2021-01-08,4bb14745-4254-4247-9b84-bd4fc63583b0,0.0,8.0,8.0
2021-01-08,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,5.0,5.0
2021-01-08,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,3.0,47.0,50.0
2021-01-08,5f3543c7-99d3-4544-9a70-8788be90fce5,0.0,6.0,6.0
2021-01-08,658e24af-453e-4824-a049-5346a5e25964,0.0,5.0,5.0
2021-01-08,6762b0cd-12c6-4026-8886-ce15a48a6398,0.0,13.0,13.0
2021-01-08,67d433c3-01fc-48b8-b86f-83c325fe51cf,1.0,46.0,47.0
2021-01-08,706652e6-6eed-4271-afe8-be8e8322e731,0.0,10.0,10.0
2021-01-08,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,0.0,21.0,21.0
2021-01-08,7f71654b-0641-4351-897e-60869c7b9de5,0.0,2.0,2.0
2021-01-08,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,3.0,3.0
2021-01-08,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,19.0,19.0
2021-01-08,89629d26-4538-4730-a6f1-cddda2435218,3.0,22.0,25.0
2021-01-08,8eb8a734-4ce2-4130-b334-0ba8c680cd33,0.0,8.0,8.0
2021-01-08,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,2.0,18.0,20.0
2021-01-08,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,14.0,14.0
2021-01-08,98503309-e842-4f88-ae02-214a481417ba,0.0,3.0,3.0
2021-01-08,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,27.0,27.0
2021-01-08,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,8.0,8.0
2021-01-08,acc05561-603e-409d-9446-4d03353d7a5c,1.0,14.0,15.0
2021-01-08,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,10.0,10.0
2021-01-08,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,0.0,15.0,15.0
2021-01-08,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,1.0,1.0
2021-01-08,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,18.0,18.0
2021-01-08,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,2.0,12.0,14.0
2021-01-08,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,9.0,9.0
2021-01-08,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,1.0,1.0
2021-01-08,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,14.0,16.0
2021-01-08,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-01-08,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,3.0,3.0
2021-01-08,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,8.0,9.0
2021-01-08,e2adc287-86ec-4341-b43d-13cb91255662,0.0,23.0,23.0
2021-01-08,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,12.0,12.0
2021-01-08,e81b1231-55bc-488a-abf3-9bf0883430ba,1.0,12.0,13.0
2021-01-08,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,1.0,1.0
2021-01-08,e9c438ac-9d37-466c-8045-494cdd5048d2,0.0,45.0,45.0
2021-01-08,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,10.0,10.0
2021-01-08,ebc01199-49db-4461-abc9-9c0e872a8191,1.0,3.0,4.0
2021-01-08,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,0.0,43.0,43.0
2021-01-08,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,1.0,34.0,35.0
2021-01-08,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,1.0,1.0
2021-01-08,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,1.0,1.0
2021-01-08,f7a11005-e09a-431b-afe9-95e8ddac81d8,2.0,30.0,32.0
2021-01-09,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,9.0,9.0
2021-01-09,09415354-4eb1-4866-87bb-efffe23e196a,0.0,29.0,29.0
2021-01-09,097d4418-6d7c-4922-a703-bde5a6b64919,1.0,23.0,24.0
2021-01-09,0da8e9a5-855d-42c5-9435-d69e1019cafc,1.0,3.0,4.0
2021-01-09,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,13.0,13.0
2021-01-09,12272fef-9bae-4e54-9dd0-7d0375f4e1a7,0.0,1.0,1.0
2021-01-09,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,8.0,8.0
2021-01-09,19adebda-8361-4267-8ab0-7fe734377602,0.0,7.0,7.0
2021-01-09,19ae2f00-60e7-4db1-8719-644820cc04df,2.0,40.0,42.0
2021-01-09,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,1.0,11.0,12.0
2021-01-09,23533011-6b2e-4aaf-a992-85fcf7bf04d9,0.0,24.0,24.0
2021-01-09,26178dc4-126c-40b5-aa5f-d87e9423d650,0.0,2.0,2.0
2021-01-09,29020005-046d-4f92-9999-04738b934b0f,1.0,2.0,3.0
2021-01-09,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,19.0,20.0
2021-01-09,33ca2840-08b5-4a3d-bad4-da63350becd9,1.0,10.0,11.0
2021-01-09,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,46.0,46.0
2021-01-09,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,21.0,21.0
2021-01-09,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,1.0,13.0,14.0
2021-01-09,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,1.0,1.0
2021-01-09,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,4.0,4.0
2021-01-09,3bbbf782-497c-4697-abda-0a88bbee1b38,4.0,33.0,37.0
2021-01-09,41beba90-b442-453a-84fb-8674cc136653,0.0,1.0,1.0
2021-01-09,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,13.0,13.0
2021-01-09,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,11.0,11.0
2021-01-09,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,7.0,7.0
2021-01-09,47dc4136-1684-49ed-a1da-945486345c68,0.0,8.0,8.0
2021-01-09,4a94ba5f-a198-47e0-8eac-817b6991a962,0.0,3.0,3.0
2021-01-09,4bb14745-4254-4247-9b84-bd4fc63583b0,0.0,2.0,2.0
2021-01-09,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,19.0,19.0
2021-01-09,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,7.0,37.0,44.0
2021-01-09,5f3543c7-99d3-4544-9a70-8788be90fce5,0.0,2.0,2.0
2021-01-09,658e24af-453e-4824-a049-5346a5e25964,0.0,7.0,7.0
2021-01-09,6762b0cd-12c6-4026-8886-ce15a48a6398,0.0,6.0,6.0
2021-01-09,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,58.0,58.0
2021-01-09,706652e6-6eed-4271-afe8-be8e8322e731,0.0,17.0,17.0
2021-01-09,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,1.0,1.0
2021-01-09,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,7.0,7.0
2021-01-09,89629d26-4538-4730-a6f1-cddda2435218,0.0,28.0,28.0
2021-01-09,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,12.0,12.0
2021-01-09,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,11.0,11.0
2021-01-09,98503309-e842-4f88-ae02-214a481417ba,0.0,11.0,11.0
2021-01-09,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,21.0,21.0
2021-01-09,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,8.0,8.0
2021-01-09,acc05561-603e-409d-9446-4d03353d7a5c,0.0,8.0,8.0
2021-01-09,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,20.0,20.0
2021-01-09,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,0.0,6.0,6.0
2021-01-09,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,9.0,9.0
2021-01-09,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,11.0,11.0
2021-01-09,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,16.0,16.0
2021-01-09,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,5.0,5.0
2021-01-09,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,6.0,6.0
2021-01-09,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,13.0,15.0
2021-01-09,d4212333-dc53-44f1-a167-d65825a1e727,0.0,8.0,8.0
2021-01-09,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,4.0,4.0
2021-01-09,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,37.0,38.0
2021-01-09,e2adc287-86ec-4341-b43d-13cb91255662,0.0,8.0,8.0
2021-01-09,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,8.0,8.0
2021-01-09,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,14.0,14.0
2021-01-09,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,2.0,2.0
2021-01-09,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,5.0,5.0
2021-01-09,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,3.0,25.0,28.0
2021-01-09,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,1.0,13.0,14.0
2021-01-09,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,5.0,5.0
2021-01-09,f7427dbb-e87d-4ed2-b168-136c244596b2,2.0,0.0,2.0
2021-01-09,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,39.0,40.0
2021-01-09,f87cf7f3-786e-4741-b268-ade40d4b3628,0.0,1.0,1.0
2021-01-10,09415354-4eb1-4866-87bb-efffe23e196a,0.0,15.0,15.0
2021-01-10,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,27.0,27.0
2021-01-10,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,3.0,3.0
2021-01-10,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,5.0,5.0
2021-01-10,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,9.0,9.0
2021-01-10,19adebda-8361-4267-8ab0-7fe734377602,0.0,4.0,4.0
2021-01-10,19ae2f00-60e7-4db1-8719-644820cc04df,0.0,42.0,42.0
2021-01-10,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,2.0,12.0,14.0
2021-01-10,26178dc4-126c-40b5-aa5f-d87e9423d650,0.0,1.0,1.0
2021-01-10,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,13.0,14.0
2021-01-10,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,5.0,5.0
2021-01-10,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,46.0,46.0
2021-01-10,3651da1c-b313-445b-8a02-75f4b93d2f65,1.0,7.0,8.0
2021-01-10,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,0.0,4.0,4.0
2021-01-10,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,3.0,3.0
2021-01-10,3bbbf782-497c-4697-abda-0a88bbee1b38,2.0,16.0,18.0
2021-01-10,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,6.0,6.0
2021-01-10,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,8.0,9.0
2021-01-10,47dc4136-1684-49ed-a1da-945486345c68,0.0,4.0,4.0
2021-01-10,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,3.0,3.0
2021-01-10,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,0.0,43.0,43.0
2021-01-10,5f3543c7-99d3-4544-9a70-8788be90fce5,0.0,3.0,3.0
2021-01-10,658e24af-453e-4824-a049-5346a5e25964,0.0,2.0,2.0
2021-01-10,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,20.0,20.0
2021-01-10,7f71654b-0641-4351-897e-60869c7b9de5,0.0,1.0,1.0
2021-01-10,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,4.0,4.0
2021-01-10,89629d26-4538-4730-a6f1-cddda2435218,1.0,18.0,19.0
2021-01-10,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,12.0,12.0
2021-01-10,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,6.0,6.0
2021-01-10,98503309-e842-4f88-ae02-214a481417ba,0.0,1.0,1.0
2021-01-10,9db090cf-184b-450e-a07a-97dee812ce0d,0.0,2.0,2.0
2021-01-10,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,21.0,21.0
2021-01-10,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,8.0,8.0
2021-01-10,acc05561-603e-409d-9446-4d03353d7a5c,0.0,4.0,4.0
2021-01-10,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,5.0,5.0
2021-01-10,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,0.0,2.0,2.0
2021-01-10,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,1.0,7.0,8.0
2021-01-10,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,4.0,4.0
2021-01-10,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,7.0,7.0
2021-01-10,cd756fae-c3e3-4176-a4f1-3e5360718d1d,3.0,9.0,12.0
2021-01-10,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,1.0,1.0
2021-01-10,db06e5e0-8f6f-45d8-92fd-92ce96992012,0.0,4.0,4.0
2021-01-10,e2adc287-86ec-4341-b43d-13cb91255662,0.0,9.0,9.0
2021-01-10,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,2.0,2.0
2021-01-10,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,4.0,4.0
2021-01-10,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,1.0,1.0
2021-01-10,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,0.0,22.0,22.0
2021-01-10,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,7.0,7.0
2021-01-10,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,27.0,28.0
2021-01-11,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,11.0,11.0
2021-01-11,09415354-4eb1-4866-87bb-efffe23e196a,0.0,28.0,28.0
